MP821TB2
  1.0000
11
0
Type of measurement (0=app. resistivity,1=resistance)
0
1124
1
0
4      30.00       0.00      29.00       0.00      33.00       0.00      34.00       0.00     209.3997
4      31.00       0.00      30.00       0.00      34.00       0.00      35.00       0.00     190.5973
4      32.00       0.00      31.00       0.00      35.00       0.00      36.00       0.00     142.5531
4      33.00       0.00      32.00       0.00      36.00       0.00      37.00       0.00     134.3123
4      34.00       0.00      33.00       0.00      37.00       0.00      38.00       0.00     141.0663
4      35.00       0.00      34.00       0.00      38.00       0.00      39.00       0.00     139.8703
4      36.00       0.00      35.00       0.00      39.00       0.00      40.00       0.00     140.6326
4      37.00       0.00      36.00       0.00      40.00       0.00      41.00       0.00     120.6884
4      38.00       0.00      37.00       0.00      41.00       0.00      42.00       0.00     160.5720
4      39.00       0.00      38.00       0.00      42.00       0.00      43.00       0.00     242.2752
4      40.00       0.00      39.00       0.00      43.00       0.00      44.00       0.00     347.2446
4      41.00       0.00      40.00       0.00      44.00       0.00      45.00       0.00     341.9139
4      42.00       0.00      41.00       0.00      45.00       0.00      46.00       0.00     491.9507
4      43.00       0.00      42.00       0.00      46.00       0.00      47.00       0.00     457.0640
4      44.00       0.00      43.00       0.00      47.00       0.00      48.00       0.00     374.3390
4      45.00       0.00      44.00       0.00      48.00       0.00      49.00       0.00     310.7217
4      46.00       0.00      45.00       0.00      49.00       0.00      50.00       0.00     316.5632
4      47.00       0.00      46.00       0.00      50.00       0.00      51.00       0.00     261.9636
4      48.00       0.00      47.00       0.00      51.00       0.00      52.00       0.00     295.5063
4      49.00       0.00      48.00       0.00      52.00       0.00      53.00       0.00     375.6660
4      50.00       0.00      49.00       0.00      53.00       0.00      54.00       0.00     342.9507
4      51.00       0.00      50.00       0.00      54.00       0.00      55.00       0.00     376.9138
4       1.00       0.00       0.00       0.00       5.00       0.00       6.00       0.00       3.2919
4       2.00       0.00       1.00       0.00       6.00       0.00       7.00       0.00      21.9817
4       4.00       0.00       3.00       0.00       8.00       0.00       9.00       0.00      48.8859
4       5.00       0.00       4.00       0.00       9.00       0.00      10.00       0.00      57.5081
4       6.00       0.00       5.00       0.00      10.00       0.00      11.00       0.00     125.4788
4       9.00       0.00       8.00       0.00      13.00       0.00      14.00       0.00     703.9819
4      10.00       0.00       9.00       0.00      14.00       0.00      15.00       0.00     835.6196
4      11.00       0.00      10.00       0.00      15.00       0.00      16.00       0.00     760.9263
4      12.00       0.00      11.00       0.00      16.00       0.00      17.00       0.00     375.2011
4      13.00       0.00      12.00       0.00      17.00       0.00      18.00       0.00     415.3424
4      14.00       0.00      13.00       0.00      18.00       0.00      19.00       0.00     418.4752
4      15.00       0.00      14.00       0.00      19.00       0.00      20.00       0.00     367.7318
4      16.00       0.00      15.00       0.00      20.00       0.00      21.00       0.00     340.5312
4      17.00       0.00      16.00       0.00      21.00       0.00      22.00       0.00     344.5208
