field_site,loc_ID,sensor_depth-below-ground_from_1st-last-(m),Date-time,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_depth-below-ground_from_1st-last-(m),Date-time,sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_depth-below-ground_from_1st-last-(m),Date-time,sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_depth-below-ground_from_1st-last-(m),Date-time,sensor1,sensor2,sensor3,sensor4,field_site,loc_ID,sensor_elev_from_1st-last-(m),Date-time,sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,field_site,loc_ID,sensor_elev_from_1st-last-(m),Date-time,sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 10:10,5.334,4.324,3.749,2.155,A3,,5.488,4.921,4.636,4.063,A5,,6.458,5.847,5.385,4.792,A7,,6.3125,6.25,5.625,5.1875,4.6875,4,A8,,6.1875,6.25,5.6875,5.3125,4.5,3.25,A9,,6.3125,6.0625,5.625,5,3.5625,2.5,A10,,6.25,5.875,5.0625,3.8125,2.625,1.8125,A12,,6.125,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.6875,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 10:10,4.272,4.037,3.617,1.507,B4,,5.411,4.584,4.168,3.722,B6,,5.872,5.179,4.246,2.477,B8,,5.642,4.324,3.38,1.48,B9,,6.4375,6.125,5.1875,4,3.0625,1.5625,B10,,6.5,6.375,5.875,4.875,3.5625,2.25,B11,,6.5,6.0625,5.625,5.125,3.5,2,B12,,6.375,5.875,4.625,3.5625,2.1875,1.375,B13,,6.3125,5.9375,4.625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.125,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 10:15,5.334,4.324,3.749,2.155,A3,,5.488,4.921,4.636,4.037,A5,,6.509,5.872,5.385,4.792,A7,,6.3125,6.3125,5.625,5.1875,4.6875,3.9375,A8,,6.1875,6.25,5.6875,5.3125,4.5,3.1875,A9,,6.3125,6.0625,5.625,5,3.5625,2.5,A10,,6.25,5.875,5.0625,3.75,2.625,1.8125,A12,,6.125,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.6875,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 10:15,4.298,4.037,3.617,1.507,B4,,5.437,4.61,4.168,3.722,B6,,5.924,5.154,4.246,2.477,B8,,5.642,4.324,3.38,1.48,B9,,6.4375,6.125,5.1875,4.0625,3.0625,1.5625,B10,,6.5,6.375,5.875,4.8125,3.5625,2.1875,B11,,6.5625,6.0625,5.625,5.0625,3.5625,2,B12,,6.375,5.875,4.5625,3.5,2.1875,1.375,B13,,6.3125,5.9375,4.625,3.4375,2.5,1.625,B14,,6.1875,5.5,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 10:20,5.385,4.35,3.775,2.155,A3,,5.488,4.921,4.636,4.037,A5,,6.535,5.872,5.385,4.792,A7,,6.375,6.3125,5.625,5.1875,4.6875,4,A8,,6.1875,6.3125,5.6875,5.3125,4.5,3.1875,A9,,6.3125,6.0625,5.625,5,3.5625,2.5,A10,,6.3125,5.9375,5.0625,3.75,2.625,1.8125,A12,,6.125,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.6875,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 10:20,4.324,4.037,3.617,1.507,B4,,5.462,4.61,4.168,3.696,B6,,5.949,5.205,4.246,2.477,B8,,5.668,4.324,3.38,1.48,B9,,6.5,6.125,5.1875,4.0625,3.0625,1.5625,B10,,6.5,6.375,5.875,4.875,3.5625,2.25,B11,,6.5625,6.0625,5.625,5.0625,3.5,2.0625,B12,,6.375,5.875,4.625,3.5,2.125,1.375,B13,,6.3125,5.9375,4.625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.125,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 10:25,5.385,4.376,3.775,2.155,A3,,5.488,4.921,4.636,4.037,A5,,6.585,5.898,5.411,4.792,A7,,6.375,6.3125,5.625,5.1875,4.6875,4,A8,,6.25,6.3125,5.6875,5.3125,4.5,3.1875,A9,,6.375,6.0625,5.625,5,3.5625,2.5,A10,,6.3125,5.875,5.0625,3.8125,2.625,1.8125,A12,,6.1875,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.6875,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 10:25,4.324,4.037,3.591,1.507,B4,,5.488,4.636,4.168,3.696,B6,,5.975,5.076,4.246,2.477,B8,,5.668,4.324,3.406,1.48,B9,,6.5,6.125,5.1875,4.0625,3.0625,1.5625,B10,,6.5,6.375,5.875,4.875,3.5625,2.1875,B11,,6.5625,6.0625,5.625,5.0625,3.5625,2,B12,,6.4375,5.875,4.625,3.5,2.1875,1.375,B13,,6.3125,5.9375,4.625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.125,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 10:30,5.411,4.376,3.775,2.155,A3,,5.514,4.947,4.636,4.037,A5,,6.611,5.898,5.411,4.766,A7,,6.4375,6.375,5.6875,5.1875,4.6875,4,A8,,6.25,6.375,5.625,5.3125,4.5,3.1875,A9,,6.375,6.0625,5.625,5,3.5625,2.5,A10,,6.375,5.875,5.0625,3.75,2.625,1.8125,A12,,6.1875,5.1875,3.5625,2.3125,1.5625,1.125,A13,,5.6875,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 10:30,4.324,4.011,3.591,1.507,B4,,5.539,4.662,4.168,3.696,B6,,6,5.231,4.246,2.477,B8,,5.668,4.324,3.406,1.48,B9,,6.5,6.1875,5.1875,4.0625,3.0625,1.5625,B10,,6.5,6.375,5.875,4.8125,3.5625,2.25,B11,,6.5625,6.0625,5.625,5.125,3.5,2.0625,B12,,6.4375,5.875,4.625,3.5625,2.1875,1.375,B13,,6.3125,5.9375,4.625,3.375,2.5,1.6875,B14,,6.125,5.5,4.75,4.125,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 10:35,5.411,4.376,3.775,2.155,A3,,5.514,4.947,4.636,4.011,A5,,6.661,5.898,5.411,4.766,A7,,6.4375,6.375,5.625,5.1875,4.6875,4,A8,,6.3125,6.375,5.6875,5.3125,4.5,3.25,A9,,6.4375,6.0625,5.625,5,3.5625,2.5,A10,,6.375,5.9375,5.0625,3.75,2.625,1.8125,A12,,6.1875,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.6875,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 10:35,4.35,4.011,3.591,1.507,B4,,5.591,4.662,4.168,3.696,B6,,6.026,5.308,4.246,2.477,B8,,5.693,4.35,3.406,1.48,B9,,6.5,6.1875,5.1875,4,3.0625,1.5625,B10,,6.5,6.375,5.875,4.875,3.5625,2.25,B11,,6.5625,6.0625,5.625,5.0625,3.5625,2,B12,,6.4375,5.875,4.625,3.5625,2.1875,1.375,B13,,6.3125,5.9375,4.625,3.375,2.5,1.6875,B14,,6.125,5.5,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 10:40,5.437,4.402,3.801,2.155,A3,,5.514,4.947,4.636,4.011,A5,,6.661,5.924,5.411,4.766,A7,,6.5,6.4375,5.6875,5.1875,4.6875,4,A8,,6.375,6.375,5.625,5.3125,4.5,3.1875,A9,,6.4375,6.125,5.625,5,3.5625,2.5,A10,,6.375,5.875,5,3.75,2.625,1.8125,A12,,6.25,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.6875,5.1875,4.1875,3.3125,2,1.3125,SL-B,B2,,8/16/21 10:40,4.376,4.037,3.591,1.48,B4,,5.591,4.688,4.194,3.696,B6,,6.051,5.36,4.246,2.477,B8,,5.693,4.35,3.406,1.48,B9,,6.5,6.1875,5.1875,4,3,1.5625,B10,,6.5625,6.375,5.875,4.8125,3.5625,2.25,B11,,6.5625,6.0625,5.5625,5.0625,3.5625,2.0625,B12,,6.4375,5.875,4.625,3.5,2.1875,1.375,B13,,6.3125,5.9375,4.5625,3.375,2.5,1.6875,B14,,6.125,5.5,4.75,4.125,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 10:45,5.462,4.428,3.801,2.155,A3,,5.539,4.947,4.636,4.011,A5,,6.636,5.924,5.411,4.766,A7,,6.5,6.4375,5.6875,5.1875,4.6875,4,A8,,6.375,6.4375,5.6875,5.3125,4.5,3.25,A9,,6.5,6.125,5.625,5,3.5625,2.5,A10,,6.4375,5.9375,5.0625,3.75,2.625,1.8125,A12,,6.25,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.6875,5.1875,4.1875,3.3125,2,1.3125,SL-B,B2,,8/16/21 10:45,4.376,4.011,3.591,1.48,B4,,5.591,4.714,4.194,3.696,B6,,6.051,5.36,4.246,2.477,B8,,5.693,4.35,3.406,1.48,B9,,6.5625,6.1875,5.1875,4.0625,3.0625,1.5625,B10,,6.5,6.4375,5.875,4.8125,3.5625,2.1875,B11,,6.5625,6.0625,5.5625,5.0625,3.5,2,B12,,6.4375,5.9375,4.5625,3.5,2.1875,1.375,B13,,6.375,5.9375,4.625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 10:50,5.462,4.428,3.801,2.155,A3,,5.539,4.947,4.636,4.011,A5,,6.687,5.949,5.411,4.766,A7,,6.5625,6.5,5.6875,5.1875,4.6875,4,A8,,6.4375,6.4375,5.6875,5.3125,4.5,3.1875,A9,,6.5,6.125,5.625,5,3.5625,2.5,A10,,6.4375,5.9375,5,3.75,2.625,1.8125,A12,,6.25,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.6875,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 10:50,4.376,4.037,3.591,1.507,B4,,5.616,4.714,4.194,3.67,B6,,6.051,5.36,4.246,2.477,B8,,5.719,4.35,3.406,1.48,B9,,6.5625,6.1875,5.1875,4.0625,3.0625,1.5625,B10,,6.5,6.375,5.875,4.8125,3.5625,2.25,B11,,6.5625,6.0625,5.5625,5.0625,3.5,2,B12,,6.4375,5.875,4.625,3.5,2.1875,1.375,B13,,6.375,5.9375,4.625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.125,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 10:55,5.488,4.454,3.827,2.182,A3,,5.539,4.947,4.636,3.985,A5,,6.661,5.949,5.411,4.766,A7,,6.5625,6.5,5.6875,5.1875,4.6875,4,A8,,6.4375,6.4375,5.6875,5.3125,4.5,3.25,A9,,6.5,6.125,5.625,5,3.5625,2.5,A10,,6.5,5.9375,5,3.75,2.625,1.8125,A12,,6.25,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.75,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 10:55,4.402,4.037,3.564,1.48,B4,,5.616,4.74,4.194,3.67,B6,,6.077,5.36,4.246,2.477,B8,,5.719,4.35,3.406,1.48,B9,,6.5,6.1875,5.1875,4.0625,3.0625,1.5625,B10,,6.5,6.375,5.875,4.8125,3.5625,2.25,B11,,6.625,6.0625,5.625,5.0625,3.5,2,B12,,6.4375,5.875,4.5625,3.5,2.1875,1.375,B13,,6.375,5.9375,4.625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 11:00,5.488,4.454,3.827,2.155,A3,,5.539,4.947,4.636,3.985,A5,,6.636,5.949,5.411,4.766,A7,,6.625,6.5,5.6875,5.1875,4.6875,4,A8,,6.4375,6.5,5.6875,5.3125,4.5,3.1875,A9,,6.5,6.125,5.625,5,3.5625,2.5,A10,,6.4375,5.9375,5,3.75,2.625,1.8125,A12,,6.25,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.6875,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 11:00,4.402,4.011,3.564,1.48,B4,,5.642,4.766,4.194,3.67,B6,,6.077,5.36,4.246,2.477,B8,,5.719,4.376,3.406,1.48,B9,,6.5625,6.1875,5.25,4.0625,3.0625,1.5625,B10,,6.5625,6.4375,5.875,4.8125,3.5625,2.25,B11,,6.5625,6.0625,5.5625,5.0625,3.5,2,B12,,6.4375,5.875,4.5625,3.5,2.1875,1.375,B13,,6.375,5.9375,4.625,3.375,2.5,1.6875,B14,,6.1875,5.4375,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 11:05,5.514,4.48,3.827,2.182,A3,,5.565,4.947,4.636,3.985,A5,,6.661,5.975,5.411,4.766,A7,,6.5625,6.5,5.6875,5.1875,4.6875,4,A8,,6.4375,6.4375,5.6875,5.3125,4.5,3.25,A9,,6.5625,6.125,5.625,5,3.5625,2.5,A10,,6.5,5.9375,5,3.75,2.625,1.8125,A12,,6.25,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.6875,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 11:05,4.428,4.037,3.564,1.48,B4,,5.668,4.766,4.194,3.67,B6,,6.102,5.385,4.246,2.477,B8,,5.745,4.376,3.406,1.48,B9,,6.5,6.1875,5.1875,4.0625,3.0625,1.5625,B10,,6.5625,6.4375,5.875,4.8125,3.5625,2.25,B11,,6.625,6.125,5.625,5.0625,3.5,2.0625,B12,,6.4375,5.875,4.5625,3.5,2.1875,1.375,B13,,6.375,6,4.5625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.125,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 11:10,5.539,4.48,3.854,2.182,A3,,5.565,4.973,4.636,3.985,A5,,6.712,5.975,5.437,4.74,A7,,6.5625,6.5,5.6875,5.1875,4.6875,4,A8,,6.4375,6.5,5.6875,5.3125,4.5,3.25,A9,,6.5625,6.1875,5.625,5,3.5625,2.5,A10,,6.5,5.9375,5,3.75,2.625,1.8125,A12,,6.25,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.75,5.1875,4.1875,3.3125,2,1.3125,SL-B,B2,,8/16/21 11:10,4.428,4.011,3.564,1.48,B4,,5.719,4.792,4.22,3.67,B6,,6.128,5.154,4.246,2.45,B8,,5.745,4.376,3.406,1.48,B9,,6.5,6.1875,5.25,4.0625,3.0625,1.5625,B10,,6.5625,6.4375,5.875,4.8125,3.5625,2.25,B11,,6.625,6.0625,5.625,5.0625,3.5,2.0625,B12,,6.4375,5.9375,4.625,3.5625,2.1875,1.375,B13,,6.375,5.9375,4.5625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 11:15,5.565,4.506,3.854,2.155,A3,,5.591,4.973,4.636,3.985,A5,,6.636,5.975,5.437,4.74,A7,,6.625,6.5,5.75,5.1875,4.6875,4,A8,,6.4375,6.4375,5.6875,5.3125,4.5,3.1875,A9,,6.5,6.1875,5.625,5,3.5625,2.5,A10,,6.5,5.9375,5,3.75,2.625,1.8125,A12,,6.3125,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.75,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 11:15,4.454,4.037,3.564,1.48,B4,,5.745,4.818,4.22,3.67,B6,,6.153,5.437,4.246,2.45,B8,,5.745,4.376,3.433,1.48,B9,,6.5625,6.1875,5.1875,4.0625,3.0625,1.5625,B10,,6.5625,6.4375,5.875,4.8125,3.5625,2.25,B11,,6.625,6.125,5.625,5.0625,3.5,2,B12,,6.4375,5.875,4.5625,3.5,2.1875,1.375,B13,,6.375,5.9375,4.5625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 11:20,5.565,4.506,3.854,2.182,A3,,5.591,4.973,4.636,3.985,A5,,6.611,5.975,5.437,4.74,A7,,6.625,6.5,5.75,5.1875,4.6875,4,A8,,6.4375,6.5,5.6875,5.3125,4.5,3.1875,A9,,6.5625,6.125,5.5625,5,3.5625,2.5,A10,,6.5,5.9375,5,3.75,2.625,1.8125,A12,,6.3125,5.1875,3.5,2.3125,1.5625,1.1875,A13,,5.75,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 11:20,4.48,4.037,3.538,1.48,B4,,5.821,4.844,4.22,3.67,B6,,6.179,5.334,4.246,2.45,B8,,5.77,4.376,3.433,1.48,B9,,6.5625,6.1875,5.25,4.0625,3.0625,1.5625,B10,,6.625,6.4375,5.875,4.8125,3.5625,2.25,B11,,6.625,6.125,5.625,5.0625,3.5625,2,B12,,6.4375,5.875,4.5625,3.5,2.1875,1.375,B13,,6.375,5.9375,4.5625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 11:25,5.591,4.506,3.854,2.182,A3,,5.616,4.999,4.662,3.985,A5,,6.611,5.975,5.437,4.74,A7,,6.625,6.5,5.75,5.1875,4.6875,4,A8,,6.4375,6.5,5.6875,5.3125,4.5,3.1875,A9,,6.5625,6.1875,5.625,5,3.5625,2.5,A10,,6.5,6,5,3.75,2.625,1.8125,A12,,6.3125,5.1875,3.5,2.3125,1.5625,1.1875,A13,,5.75,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 11:25,4.48,4.037,3.538,1.48,B4,,5.872,4.844,4.22,3.67,B6,,6.23,5.231,4.246,2.45,B8,,5.77,4.376,3.433,1.48,B9,,6.625,6.1875,5.1875,4.0625,3.0625,1.5625,B10,,6.625,6.5,5.875,4.8125,3.5625,2.25,B11,,6.625,6.125,5.625,5.0625,3.5,2,B12,,6.5,5.875,4.5625,3.5,2.1875,1.375,B13,,6.4375,5.9375,4.625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 11:30,5.616,4.532,3.88,2.182,A3,,5.616,4.999,4.662,3.985,A5,,6.611,5.975,5.437,4.74,A7,,6.625,6.5,5.75,5.25,4.6875,3.9375,A8,,6.4375,6.5,5.75,5.3125,4.5,3.25,A9,,6.5625,6.1875,5.625,5,3.5625,2.5,A10,,6.5,6,5,3.75,2.625,1.8125,A12,,6.25,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.75,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 11:30,4.506,4.037,3.538,1.48,B4,,5.898,4.869,4.246,3.67,B6,,6.23,5.231,4.246,2.45,B8,,5.796,4.402,3.433,1.48,B9,,6.625,6.1875,5.25,4.0625,3.0625,1.5625,B10,,6.625,6.4375,5.875,4.8125,3.5625,2.25,B11,,6.6875,6.125,5.5625,5.0625,3.5,2,B12,,6.5,5.9375,4.5625,3.5,2.1875,1.375,B13,,6.4375,6,4.5625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 11:35,5.642,4.532,3.88,2.182,A3,,5.642,4.999,4.662,3.985,A5,,6.661,6,5.437,4.74,A7,,6.625,6.5,5.75,5.1875,4.6875,3.9375,A8,,6.4375,6.5,5.6875,5.3125,4.5,3.1875,A9,,6.5625,6.1875,5.625,5,3.5625,2.5,A10,,6.5,6,5,3.75,2.625,1.8125,A12,,6.3125,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.75,5.1875,4.1875,3.3125,2,1.3125,SL-B,B2,,8/16/21 11:35,4.532,4.037,3.538,1.48,B4,,5.975,4.895,4.246,3.643,B6,,6.255,5.231,4.246,2.45,B8,,5.796,4.376,3.433,1.48,B9,,6.625,6.25,5.25,4.0625,3.0625,1.5625,B10,,6.625,6.4375,5.875,4.8125,3.5625,2.25,B11,,6.6875,6.125,5.625,5.0625,3.5,2,B12,,6.5,5.875,4.5625,3.5,2.1875,1.375,B13,,6.375,6,4.5625,3.375,2.5,1.6875,B14,,6.1875,5.4375,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 11:40,5.668,4.558,3.88,2.182,A3,,5.642,5.024,4.662,3.958,A5,,6.737,6,5.437,4.714,A7,,6.625,6.5,5.75,5.1875,4.75,4,A8,,6.4375,6.5,5.75,5.3125,4.5,3.1875,A9,,6.5625,6.1875,5.625,5,3.5625,2.5,A10,,6.5,6,5,3.75,2.625,1.8125,A12,,6.3125,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.75,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 11:40,4.532,4.037,3.538,1.48,B4,,6.051,4.921,4.246,3.67,B6,,6.281,5.231,4.246,2.45,B8,,5.821,4.376,3.433,1.48,B9,,6.625,6.25,5.25,4.0625,3.0625,1.5625,B10,,6.625,6.5,5.875,4.8125,3.5,2.25,B11,,6.6875,6.125,5.625,5.0625,3.5,2,B12,,6.5,5.875,4.5625,3.5,2.1875,1.375,B13,,6.4375,5.9375,4.5625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 11:45,5.668,4.558,3.906,2.182,A3,,5.668,5.024,4.662,3.958,A5,,6.737,6,5.437,4.714,A7,,6.625,6.5625,5.75,5.1875,4.6875,3.9375,A8,,6.4375,6.5,5.75,5.3125,4.5,3.1875,A9,,6.5625,6.1875,5.625,4.9375,3.5625,2.5,A10,,6.5625,6,5,3.75,2.625,1.8125,A12,,6.3125,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.75,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 11:45,4.558,4.037,3.538,1.453,B4,,6.102,4.947,4.272,3.67,B6,,6.331,5.36,4.246,2.45,B8,,5.821,4.402,3.433,1.48,B9,,6.625,6.25,5.25,4.0625,3.0625,1.5625,B10,,6.6875,6.5,5.875,4.8125,3.5625,2.25,B11,,6.6875,6.125,5.5625,5.0625,3.5,2,B12,,6.5,5.875,4.5625,3.5,2.1875,1.375,B13,,6.4375,6,4.5625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 11:50,5.693,4.584,3.906,2.182,A3,,5.668,5.024,4.688,3.958,A5,,6.712,6,5.437,4.714,A7,,6.6875,6.5625,5.75,5.25,4.6875,4,A8,,6.5,6.5,5.75,5.3125,4.5,3.1875,A9,,6.5625,6.1875,5.625,4.9375,3.5625,2.5,A10,,6.5625,6,5,3.75,2.625,1.8125,A12,,6.3125,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.75,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 11:50,4.584,4.037,3.538,1.48,B4,,6.102,4.973,4.272,3.67,B6,,6.331,5.385,4.246,2.45,B8,,5.821,4.402,3.433,1.48,B9,,6.625,6.25,5.25,4.0625,3.0625,1.5625,B10,,6.625,6.5,5.875,4.8125,3.5625,2.25,B11,,6.6875,6.125,5.5625,5.0625,3.5625,2,B12,,6.5,5.875,4.5625,3.5625,2.1875,1.375,B13,,6.4375,6,4.5625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.75,4.0625,3.3125,2.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SL-A,A1,,8/16/21 11:55,5.745,4.61,3.932,2.182,A3,,5.693,5.05,4.688,3.958,A5,,6.763,6.026,5.437,4.714,A7,,6.6875,6.5625,5.75,5.25,4.75,4,A8,,6.5625,6.5625,5.75,5.3125,4.5,3.1875,A9,,6.5625,6.1875,5.625,4.9375,3.5625,2.5,A10,,6.5625,6,5,3.75,2.625,1.8125,A12,,6.3125,5.1875,3.5,2.3125,1.5625,1.125,A13,,5.75,5.1875,4.1875,3.3125,2,1.25,SL-B,B2,,8/16/21 11:55,4.584,4.063,3.538,1.453,B4,,6.153,4.999,4.272,3.67,B6,,6.306,5.385,4.246,2.423,B8,,5.821,4.402,3.433,1.48,B9,,6.625,6.3125,5.25,4.0625,3.0625,1.5625,B10,,6.625,6.4375,5.875,4.8125,3.5625,2.25,B11,,6.6875,6.125,5.5625,5.0625,3.5,2.0625,B12,,6.5,5.875,4.5625,3.5,2.1875,1.375,B13,,6.4375,6,4.5625,3.375,2.5,1.6875,B14,,6.1875,5.5,4.6875,4.0625,3.3125,2.6875
