Site_ID,Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Site_ID,Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Site_ID,Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d)
SL-A,A9,8/16/21 21:00,-0.011680015,,,,A12D,8/16/21 21:00,0.003245039,,,,SL-B,B11,8/16/21 21:15,-0.0459306,,,0.120605516,B13,8/16/21 21:15,-0.031531932,,,0.137995327,KL,PZ5,8/6/19 3:39,0.083552599,,,-0.092836221,PZ7,8/6/19 3:39,0.058969224,,,-0.052417088,PZ9,8/6/19 3:59,0.031996932,,,
SL-A,A9,8/16/21 21:15,-0.030280015,,,,A12D,8/16/21 21:15,-0.017354961,,,0.554104163,SL-B,B11,8/16/21 21:30,-0.0421306,,,0.110627397,B13,8/16/21 21:30,-0.027731932,,,0.121365131,KL,PZ5,8/6/19 3:44,0.075503985,,,-0.083893316,PZ7,8/6/19 3:44,0.052969224,,,-0.047083755,PZ9,8/6/19 4:04,0.045621953,,,
SL-A,A9,8/16/21 21:30,-0.030480015,,,,A12D,8/16/21 21:30,-0.013554961,,,0.432778861,SL-B,B11,8/16/21 21:45,-0.0327306,,,0.085944684,B13,8/16/21 21:45,-0.018331932,,,0.080227275,KL,PZ5,8/6/19 3:49,0.082170651,,,-0.091300724,PZ7,8/6/19 3:49,0.058953019,,,-0.052402684,PZ9,8/6/19 4:09,0.059246974,,,
SL-A,A9,8/16/21 21:45,-0.018080015,,,,A12D,8/16/21 21:45,-0.001154961,,,0.036875247,SL-B,B11,8/16/21 22:00,-0.0339306,,,0.089095669,B13,8/16/21 22:00,-0.019531932,,,0.085478916,KL,PZ5,8/6/19 3:54,0.088837318,,,-0.098708131,PZ7,8/6/19 3:54,0.066302557,,,-0.058935607,PZ9,8/6/19 4:14,0.044191391,,,
SL-A,A9,8/16/21 22:00,-0.020280015,,,,A12D,8/16/21 22:00,-0.006354961,,,0.202899343,SL-B,B11,8/16/21 22:15,-0.0423306,,,0.111152562,B13,8/16/21 22:15,-0.025931932,,,0.113487669,KL,PZ5,8/6/19 3:59,0.095503985,,,-0.106115538,PZ7,8/6/19 3:59,0.07092061,,,-0.063040542,PZ9,8/6/19 4:19,0.029135807,,,
SL-A,A9,8/16/21 22:15,-0.027680015,,,,A12D,8/16/21 22:15,-0.010754961,,,0.343381271,SL-B,B11,8/16/21 22:30,-0.0414306,,,0.108789323,B13,8/16/21 22:30,-0.025031932,,,0.109548938,KL,PZ5,8/6/19 4:04,0.092740089,,,-0.103044543,PZ7,8/6/19 4:04,0.070205328,,,-0.062404736,PZ9,8/6/19 4:24,0.014080224,,,
SL-A,A9,8/16/21 22:30,-0.027780015,,,,A12D,8/16/21 22:30,-0.015854961,,,0.506212596,SL-B,B11,8/16/21 22:45,-0.0353306,,,0.092771817,B13,8/16/21 22:45,-0.021931932,,,0.095982198,KL,PZ5,8/6/19 4:09,0.089976193,,,-0.099973548,PZ7,8/6/19 4:09,0.069490047,,,-0.061768931,PZ9,8/6/19 4:29,0.011316328,,,
SL-A,A9,8/16/21 22:45,-0.023680015,,,,A12D,8/16/21 22:45,-0.006754961,,,0.215670428,SL-B,B11,8/16/21 23:00,-0.0471306,,,0.1237565,B13,8/16/21 23:00,-0.034731932,,,0.151999704,KL,PZ5,8/6/19 4:14,0.087212297,,,-0.096902552,PZ7,8/6/19 4:14,0.068774766,,,-0.061133125,PZ9,8/6/19 4:34,0.011219099,,,
SL-A,A9,8/16/21 23:00,-0.036480015,,,,A12D,8/16/21 23:00,-0.023554961,,,0.75205597,SL-B,B11,8/16/21 23:15,-0.0191306,,,,B13,8/16/21 23:15,-0.006731932,,,,KL,PZ5,8/6/19 4:19,0.090594245,,,-0.100660272,PZ7,8/6/19 4:19,0.068059485,,,-0.06049732,PZ9,8/6/19 4:39,0.01112187,,,
SL-A,A9,8/16/21 23:15,-0.009480015,,,,A12D,8/16/21 23:15,0.003445039,,,,SL-B,B11,8/16/21 23:30,-0.0450306,,,0.118242277,B13,8/16/21 23:30,-0.029631932,,,0.129680229,KL,PZ5,8/6/19 4:24,0.093976193,,,-0.104417992,PZ7,8/6/19 4:24,0.067344203,,,-0.059861514,PZ9,8/6/19 4:44,0.013073255,,,
SL-A,A9,8/16/21 23:30,-0.030380015,,,,A12D,8/16/21 23:30,-0.014454961,,,0.461513801,SL-B,B11,8/16/21 23:45,-0.0274306,,,0.072027835,B13,8/16/21 23:45,-0.014031932,,,0.061408894,KL,PZ5,8/6/19 4:29,0.097358141,,,-0.108175712,PZ7,8/6/19 4:29,0.066628922,,,-0.059225708,PZ9,8/6/19 4:49,0.012691307,,,
SL-A,A9,8/16/21 23:45,-0.016780015,,,,A12D,8/16/21 23:45,-0.005854961,,,0.186935488,SL-B,B11,8/17/21 0:00,-0.0536306,,,0.140824334,B13,8/17/21 0:00,-0.043231932,,,0.189198829,KL,PZ5,8/6/19 4:34,0.099309526,,,-0.110343918,PZ7,8/6/19 4:34,0.068580307,,,-0.060960273,PZ9,8/6/19 4:54,0.012309359,,,
SL-A,A9,8/17/21 0:00,-0.044980015,,,,A12D,8/17/21 0:00,-0.031054961,,,0.991513801,SL-B,B11,8/17/21 0:15,-0.0366306,,,0.096185384,B13,8/17/21 0:15,-0.021231932,,,0.092918741,KL,PZ5,8/6/19 4:39,0.101260912,,,-0.112512124,PZ7,8/6/19 4:39,0.070531693,,,-0.062694838,PZ9,8/6/19 4:59,0.011927412,,,
SL-A,A9,8/17/21 0:15,-0.017980015,,,,A12D,8/17/21 0:15,-0.005054961,,,0.161393319,SL-B,B11,8/17/21 0:30,-0.0383306,,,0.100649279,B13,8/17/21 0:30,-0.025931932,,,0.113487669,KL,PZ5,8/6/19 4:44,0.103212297,,,-0.11468033,PZ7,8/6/19 4:44,0.072483078,,,-0.064429403,PZ9,8/6/19 5:04,0.01421213,,,
SL-A,A9,8/17/21 0:30,-0.026680015,,,,A12D,8/17/21 0:30,-0.010754961,,,0.343381271,SL-B,B11,8/17/21 0:45,-0.0237306,,,,B13,8/17/21 0:45,-0.008331932,,,,KL,PZ5,8/6/19 4:49,0.102830349,,,-0.114255943,PZ7,8/6/19 4:49,0.070735387,,,-0.0628759,PZ9,8/6/19 5:09,0.016496849,,,
SL-A,A9,8/17/21 0:45,-0.009080015,,,,A12D,8/17/21 0:45,0.003845039,,,,SL-B,B11,8/17/21 1:00,-0.0264306,,,,B13,8/17/21 1:00,-0.007031932,,,,KL,PZ5,8/6/19 4:54,0.102448401,,,-0.113831557,PZ7,8/6/19 4:54,0.071719182,,,-0.063750384,PZ9,8/6/19 5:14,0.020830182,,,
SL-A,A9,8/17/21 1:00,-0.012780015,,,,A12D,8/17/21 1:00,0.002145039,,,,SL-B,B11,8/17/21 1:15,-0.0331306,,,0.086995012,B13,8/17/21 1:15,-0.020731932,,,0.090730557,KL,PZ5,8/6/19 4:59,0.102066453,,,-0.11340717,PZ7,8/6/19 4:59,0.067240005,,,-0.059768894,PZ9,8/6/19 5:19,0.025163516,,,
SL-A,A9,8/17/21 1:15,-0.022480015,,,,A12D,8/17/21 1:15,-0.005554961,,,0.177357175,SL-B,B11,8/17/21 1:30,-0.0370306,,,0.097235712,B13,8/17/21 1:30,-0.022631932,,,0.099045656,KL,PZ5,8/6/19 5:04,0.106399787,,,-0.118221985,PZ7,8/6/19 5:04,0.066793238,,,-0.059371767,PZ9,8/6/19 5:24,0.029496849,,,
SL-A,A9,8/17/21 1:30,-0.024380015,,,,A12D,8/17/21 1:30,-0.011454961,,,0.365730669,SL-B,B11,8/17/21 1:45,-0.0164306,,,,B13,8/17/21 1:45,-3.19E-05,,,,KL,PZ5,8/6/19 5:09,0.11073312,,,-0.1230368,PZ7,8/6/19 5:09,0.063614985,,,-0.056546653,PZ9,8/6/19 5:29,0.033830182,,,
SL-A,A9,8/17/21 1:45,-0.002780015,,,,A12D,8/17/21 1:45,0.012145039,,,,SL-B,B11,8/17/21 2:00,-0.0412306,,,0.108264159,B13,8/17/21 2:00,-0.024831932,,,0.108673664,KL,PZ5,8/6/19 5:14,0.115066453,,,-0.127851615,PZ7,8/6/19 5:14,0.065899703,,,-0.058577514,PZ9,8/6/19 5:34,0.035830182,,,
SL-A,A9,8/17/21 2:00,-0.025580015,,,,A12D,8/17/21 2:00,-0.011654961,,,0.372116211,SL-B,B11,8/17/21 2:15,-0.0295306,,,,B13,8/17/21 2:15,-0.014131932,,,,KL,PZ5,8/6/19 5:19,0.115302557,,,-0.128113953,PZ7,8/6/19 5:19,0.06750155,,,-0.060001378,PZ9,8/6/19 5:39,0.037830182,,,
SL-A,A9,8/17/21 2:15,-0.014880015,,,,A12D,8/17/21 2:15,4.50E-05,,,,SL-B,B11,8/17/21 2:30,-0.0341306,,,0.089620833,B13,8/17/21 2:30,-0.024731932,,,0.108236028,KL,PZ5,8/6/19 5:24,0.115538662,,,-0.128376291,PZ7,8/6/19 5:24,0.070469141,,,-0.062639236,PZ9,8/6/19 5:44,0.033684339,,,
SL-A,A9,8/17/21 2:30,-0.022480015,,,,A12D,8/17/21 2:30,-0.007554961,,,0.241212596,SL-B,B11,8/17/21 2:45,-0.0319306,,,0.083844028,B13,8/17/21 2:45,-0.013531932,,,0.05922071,KL,PZ5,8/6/19 5:29,0.115774766,,,-0.128638629,PZ7,8/6/19 5:29,0.070705245,,,-0.062849107,PZ9,8/6/19 5:49,0.031205162,,,
SL-A,A9,8/17/21 2:45,-0.017280015,,,,A12D,8/17/21 2:45,-0.002354961,,,0.0751885,SL-B,B11,8/17/21 3:00,-0.0272306,,,0.071502671,B13,8/17/21 3:00,-0.017831932,,,0.078039091,KL,PZ5,8/6/19 5:34,0.117774766,,,-0.130860851,PZ7,8/6/19 5:34,0.069973759,,,-0.062198897,PZ9,8/6/19 5:54,0.028725984,,,
SL-A,A9,8/17/21 3:00,-0.020580015,,,,A12D,8/17/21 3:00,-0.004654961,,,0.148622235,SL-B,B11,8/17/21 3:15,-0.0330306,,,0.08673243,B13,8/17/21 3:15,-0.019631932,,,0.085916553,KL,PZ5,8/6/19 5:39,0.119774766,,,-0.133083073,PZ7,8/6/19 5:39,0.066510787,,,-0.059120699,PZ9,8/6/19 5:59,0.030344037,,,
SL-A,A9,8/17/21 3:15,-0.018380015,,,,A12D,8/17/21 3:15,-0.006454961,,,0.206092114,SL-B,B11,8/17/21 3:30,-0.0332306,,,0.087257594,B13,8/17/21 3:30,-0.020831932,,,0.091168194,KL,PZ5,8/6/19 5:44,0.121774766,,,-0.135305295,PZ7,8/6/19 5:44,0.068510787,,,-0.060898477,PZ9,8/6/19 6:04,0.034628755,,,
SL-A,A9,8/17/21 3:30,-0.019580015,,,,A12D,8/17/21 3:30,-0.006654961,,,0.212477657,SL-B,B11,8/17/21 3:45,-0.0300306,,,0.078854968,B13,8/17/21 3:45,-0.014631932,,,0.064034715,KL,PZ5,8/6/19 5:49,0.117246974,,,-0.130274416,PZ7,8/6/19 5:49,0.07081171,,,-0.062943742,PZ9,8/6/19 6:09,0.038913474,,,
SL-A,A9,8/17/21 3:45,-0.017380015,,,,A12D,8/17/21 3:45,-0.005454961,,,0.174164404,SL-B,B11,8/17/21 4:00,-0.0394306,,,0.103537682,B13,8/17/21 4:00,-0.025031932,,,0.109548938,KL,PZ5,8/6/19 5:54,0.112719182,,,-0.125243536,PZ7,8/6/19 5:54,0.07584412,,,-0.067416995,PZ9,8/6/19 6:14,0.03295512,,,
SL-A,A9,8/17/21 4:00,-0.022780015,,,,A12D,8/17/21 4:00,-0.009854961,,,0.314646331,SL-B,B11,8/17/21 4:15,-0.0274306,,,0.072027835,B13,8/17/21 4:15,-0.012031932,,,0.052656159,KL,PZ5,8/6/19 5:59,0.108191391,,,-0.120212656,PZ7,8/6/19 5:59,0.075413557,,,-0.067034273,PZ9,8/6/19 6:19,0.022996766,,,
SL-A,A9,8/17/21 4:15,-0.018780015,,,,A12D,8/17/21 4:15,-0.004854961,,,0.155007777,SL-B,B11,8/17/21 4:30,-0.0552306,,,0.145025647,B13,8/17/21 4:30,-0.035831932,,,0.156813708,KL,PZ5,8/6/19 6:04,0.110427495,,,-0.122697217,PZ7,8/6/19 6:04,0.078332533,,,-0.069628918,PZ9,8/6/19 6:24,0.013038412,,,
SL-A,A9,8/17/21 4:30,-0.037580015,,,,A12D,8/17/21 4:30,-0.025654961,,,0.819104163,SL-B,B11,8/17/21 4:45,-0.0020306,,,,B13,8/17/21 4:45,0.020368068,,,,KL,PZ5,8/6/19 6:09,0.112663599,,,-0.125181777,PZ7,8/6/19 6:09,0.079885766,,,-0.07100957,PZ9,8/6/19 6:29,0.017420337,,,
SL-A,A9,8/17/21 4:45,0.019619985,,,,A12D,8/17/21 4:45,0.026545039,,,,SL-B,B11,8/17/21 5:00,-0.0706306,,,0.185463284,B13,8/17/21 5:00,-0.057231932,,,0.250467975,KL,PZ5,8/6/19 6:14,0.114899703,,,-0.127666337,PZ7,8/6/19 6:14,0.084170484,,,-0.074818208,PZ9,8/6/19 6:34,0.027135629,,,
SL-A,A9,8/17/21 5:00,-0.061980015,,,,A12D,8/17/21 5:00,-0.043054961,,,1.374646331,SL-B,B11,8/17/21 5:15,-0.0667306,,,0.175222583,B13,8/17/21 5:15,-0.046331932,,,0.202765568,KL,PZ5,8/6/19 6:19,0.117233037,,,-0.13025893,PZ7,8/6/19 6:19,0.083772332,,,-0.074464295,PZ9,8/6/19 6:39,0.036850922,,,
SL-A,A9,8/17/21 5:15,-0.050080015,,,,A12D,8/17/21 5:15,-0.032154961,,,1.026634283,SL-B,B11,8/17/21 5:30,-0.0333306,,,0.087520176,B13,8/17/21 5:30,-0.020931932,,,0.091605831,KL,PZ5,8/6/19 6:24,0.11956637,,,-0.132851522,PZ7,8/6/19 6:24,0.084739922,,,-0.075324375,PZ9,8/6/19 6:44,0.040420359,,,
SL-A,A9,8/17/21 5:30,-0.019680015,,,,A12D,8/17/21 5:30,-0.004754961,,,0.151815006,SL-B,B11,8/17/21 5:45,-0.0467306,,,0.122706172,B13,8/17/21 5:45,-0.034331932,,,0.150249157,KL,PZ5,8/6/19 6:29,0.121899703,,,-0.135444115,PZ7,8/6/19 6:29,0.082976026,,,-0.073756468,PZ9,8/6/19 6:49,0.03732313,,,
SL-A,A9,8/17/21 5:45,-0.035080015,,,,A12D,8/17/21 5:45,-0.023154961,,,0.739284886,SL-B,B11,8/17/21 6:00,-0.0364306,,,0.09566022,B13,8/17/21 6:00,-0.020031932,,,0.0876671,KL,PZ5,8/6/19 6:34,0.121371912,,,-0.13485768,PZ7,8/6/19 6:34,0.085862592,,,-0.076322304,PZ9,8/6/19 6:54,0.034225901,,,
SL-A,A9,8/17/21 6:00,-0.017780015,,,,A12D,8/17/21 6:00,-0.004854961,,,0.155007777,SL-B,B11,8/17/21 6:15,-0.0581306,,,0.152640527,B13,8/17/21 6:15,-0.047731932,,,0.208892483,KL,PZ5,8/6/19 6:39,0.12084412,,,-0.134271244,PZ7,8/6/19 6:39,0.090114901,,,-0.080102134,PZ9,8/6/19 6:59,0.037274516,,,
SL-A,A9,8/17/21 6:15,-0.043480015,,,,A12D,8/17/21 6:15,-0.033554961,,,1.071333078,SL-B,B11,8/17/21 6:30,-0.0262306,,,,B13,8/17/21 6:30,-0.008831932,,,,KL,PZ5,8/6/19 6:44,0.120316328,,,-0.133684809,PZ7,8/6/19 6:44,0.091635724,,,-0.081453977,PZ9,8/6/19 7:04,0.04732313,,,
SL-A,A9,8/17/21 6:30,-0.008580015,,,,A12D,8/17/21 6:30,0.003345039,,,,SL-B,B11,8/17/21 6:45,-0.0327306,,,0.085944684,B13,8/17/21 6:45,-0.017331932,,,0.075850907,KL,PZ5,8/6/19 6:49,0.121316328,,,-0.13479592,PZ7,8/6/19 6:49,0.088538495,,,-0.078700884,PZ9,8/6/19 7:09,0.057371745,,,
SL-A,A9,8/17/21 6:45,-0.016080015,,,,A12D,8/17/21 6:45,-0.004154961,,,0.132658379,SL-B,B11,8/17/21 7:00,-0.0168306,,,,B13,8/17/21 7:00,0.001568068,,,,KL,PZ5,8/6/19 6:54,0.122316328,,,-0.135907031,PZ7,8/6/19 6:54,0.081344037,,,-0.07230581,PZ9,8/6/19 7:14,0.057177287,,,
SL-A,A9,8/17/21 7:00,-0.000180015,,,,A12D,8/17/21 7:00,0.017745039,,,,SL-B,B11,8/17/21 7:15,-0.0192306,,,,B13,8/17/21 7:15,-0.002831932,,,,KL,PZ5,8/6/19 6:59,0.123316328,,,-0.137018143,PZ7,8/6/19 6:59,0.082344037,,,-0.073194699,PZ9,8/6/19 7:19,0.055649495,,,
SL-A,A9,8/17/21 7:15,-0.001580015,,,,A12D,8/17/21 7:15,0.009345039,,,,SL-B,B11,8/17/21 7:30,-0.0343306,,,0.090145997,B13,8/17/21 7:30,-0.019931932,,,0.087229463,KL,PZ5,8/6/19 7:04,0.127219099,,,-0.141354555,PZ7,8/6/19 7:04,0.089661165,,,-0.079698813,PZ9,8/6/19 7:24,0.054121703,,,
SL-A,A9,8/17/21 7:30,-0.018680015,,,,A12D,8/17/21 7:30,-0.004754961,,,0.151815006,SL-B,B11,8/17/21 7:45,-0.0601306,,,0.157892168,B13,8/17/21 7:45,-0.047731932,,,0.208892483,KL,PZ5,8/6/19 7:09,0.13112187,,,-0.145690967,PZ7,8/6/19 7:09,0.098344037,,,-0.087416921,PZ9,8/6/19 7:29,0.06078837,,,
SL-A,A9,8/17/21 7:45,-0.048480015,,,,A12D,8/17/21 7:45,-0.028554961,,,0.911694524,SL-B,B11,8/17/21 8:00,-0.0417306,,,0.109577069,B13,8/17/21 8:00,-0.023331932,,,0.102109113,KL,PZ5,8/6/19 7:14,0.135024641,,,-0.150027379,PZ7,8/6/19 7:14,0.104295422,,,-0.092707042,PZ9,8/6/19 7:34,0.057455037,,,
SL-A,A9,8/17/21 8:00,-0.024080015,,,,A12D,8/17/21 8:00,-0.010154961,,,0.324224645,SL-B,B11,8/17/21 8:15,-0.038003631,,,0.099790716,B13,8/17/21 8:15,-0.017604963,,,0.07704579,KL,PZ5,8/6/19 7:19,0.139642693,,,-0.155158548,PZ7,8/6/19 7:19,0.108230603,,,-0.09620498,PZ9,8/6/19 7:39,0.054121703,,,
SL-A,A9,8/17/21 8:15,0.004519985,,,,A12D,8/17/21 8:15,-0.006427991,,,0.205231043,SL-B,B11,8/17/21 8:30,-0.0360306,,,0.094609892,B13,8/17/21 8:30,-0.018631932,,,0.081540185,KL,PZ5,8/6/19 7:24,0.144260745,,,-0.160289717,PZ7,8/6/19 7:24,0.113531526,,,-0.100916912,PZ9,8/6/19 7:44,0.048739755,,,
SL-A,A9,8/17/21 8:30,-0.015380015,,,,A12D,8/17/21 8:30,-0.000454961,,,0.014525849,SL-B,B11,8/17/21 8:45,-0.0397306,,,0.104325428,B13,8/17/21 8:45,-0.023331932,,,0.102109113,KL,PZ5,8/6/19 7:29,0.148878797,,,-0.165420886,PZ7,8/6/19 7:29,0.116100964,,,-0.103200857,PZ9,8/6/19 7:49,0.049024474,,,
SL-A,A9,8/17/21 8:45,-0.024080015,,,,A12D,8/17/21 8:45,-0.007154961,,,0.228441512,SL-B,B11,8/17/21 9:00,-0.0327306,,,0.085944684,B13,8/17/21 9:00,-0.014331932,,,0.062721804,KL,PZ5,8/6/19 7:34,0.143496849,,,-0.159440943,PZ7,8/6/19 7:34,0.110036144,,,-0.097809906,PZ9,8/6/19 7:54,0.049309193,,,
SL-A,A9,8/17/21 9:00,-0.023080015,,,,A12D,8/17/21 9:00,-0.006154961,,,0.196513801,SL-B,B11,8/17/21 9:15,-0.0301306,,,,B13,8/17/21 9:15,-0.014731932,,,,KL,PZ5,8/6/19 7:39,0.138114901,,,-0.153461001,PZ7,8/6/19 7:39,0.101239839,,,-0.089990968,PZ9,8/6/19 7:59,0.049593912,,,
SL-A,A9,8/17/21 9:15,-0.015480015,,,,A12D,8/17/21 9:15,0.000445039,,,,SL-B,B11,8/17/21 9:30,-0.0262306,,,0.06887685,B13,8/17/21 9:30,-0.016831932,,,0.073662723,KL,PZ5,8/6/19 7:44,0.132732953,,,-0.147481059,PZ7,8/6/19 7:44,0.097906505,,,-0.087028005,PZ9,8/6/19 8:04,0.035545297,,,
SL-A,A9,8/17/21 9:30,-0.016580015,,,,A12D,8/17/21 9:30,-0.002654961,,,0.084766813,SL-B,B11,8/17/21 9:45,-0.0274306,,,0.072027835,B13,8/17/21 9:45,-0.020031932,,,0.0876671,KL,PZ5,8/6/19 7:49,0.137114901,,,-0.15234989,PZ7,8/6/19 7:49,0.100239839,,,-0.089102079,PZ9,8/6/19 8:09,0.021496682,,,
SL-A,A9,8/17/21 9:45,-0.018780015,,,,A12D,8/17/21 9:45,-0.005854961,,,0.186935488,SL-B,B11,8/17/21 10:00,-0.0375306,,,0.098548623,B13,8/17/21 10:00,-0.026131932,,,0.114362942,KL,PZ5,8/6/19 7:54,0.141496849,,,-0.157218721,PZ7,8/6/19 7:54,0.102573172,,,-0.091176153,PZ9,8/6/19 8:14,0.015642526,,,
SL-A,A9,8/17/21 10:00,-0.027880015,,,,A12D,8/17/21 10:00,-0.014954961,,,0.477477657,SL-B,B11,8/17/21 10:15,-0.0308306,,,,B13,8/17/21 10:15,-0.015431932,,,,KL,PZ5,8/6/19 7:59,0.145878797,,,-0.162087552,PZ7,8/6/19 7:59,0.104906505,,,-0.093250227,PZ9,8/6/19 8:19,0.01678837,,,
SL-A,A9,8/17/21 10:15,-0.018180015,,,,A12D,8/17/21 10:15,0.000745039,,,,SL-B,B11,8/17/21 10:30,-0.0240306,,,,B13,8/17/21 10:30,-0.007631932,,,,KL,PZ5,8/6/19 8:04,0.127732953,,,-0.141925504,PZ7,8/6/19 8:04,0.092906505,,,-0.08258356,PZ9,8/6/19 8:24,0.017934214,,,
SL-A,A9,8/17/21 10:30,-0.011380015,,,,A12D,8/17/21 10:30,0.004545039,,,,SL-B,B11,8/17/21 10:45,-0.0201306,,,,B13,8/17/21 10:45,-0.008731932,,,,KL,PZ5,8/6/19 8:09,0.10958711,,,-0.121763455,PZ7,8/6/19 8:09,0.080906505,,,-0.071916894,PZ9,8/6/19 8:29,0.008836984,,,
SL-A,A9,8/17/21 10:45,-0.007480015,,,,A12D,8/17/21 10:45,0.008445039,,,,SL-B,B11,8/17/21 11:00,-0.0245306,,,,B13,8/17/21 11:00,-0.014131932,,,,KL,PZ5,8/6/19 8:14,0.091441266,,,-0.101601406,PZ7,8/6/19 8:14,0.068906505,,,-0.061250227,PZ9,8/6/19 8:34,0.000739755,,,
SL-A,A9,8/17/21 11:00,-0.011880015,,,,A12D,8/17/21 11:00,4.50E-05,,,,SL-B,B11,8/17/21 11:15,-0.0374306,,,0.098286041,B13,8/17/21 11:15,-0.022031932,,,0.096419835,KL,PZ5,8/6/19 8:19,0.086441266,,,-0.096045851,PZ7,8/6/19 8:19,0.063906505,,,-0.056805782,PZ9,8/6/19 8:39,-0.007357474,,,
SL-A,A9,8/17/21 11:15,-0.020780015,,,,A12D,8/17/21 11:15,-0.009854961,,,0.314646331,SL-B,B11,8/17/21 11:30,-0.0244306,,,,B13,8/17/21 11:30,-0.012031932,,,,KL,PZ5,8/6/19 8:24,0.081441266,,,-0.090490295,PZ7,8/6/19 8:24,0.058906505,,,-0.052361338,PZ9,8/6/19 8:44,-0.011357474,,,
SL-A,A9,8/17/21 11:30,-0.010780015,,,,A12D,8/17/21 11:30,0.005145039,,,,SL-B,B11,8/17/21 11:45,-0.0415306,,,0.109051905,B13,8/17/21 11:45,-0.025131932,,,0.109986575,KL,PZ5,8/6/19 8:29,0.076441266,,,-0.08493474,PZ7,8/6/19 8:29,0.053906505,,,-0.047916894,PZ9,8/6/19 8:49,-0.002024141,,,
SL-A,A9,8/17/21 11:45,-0.025880015,,,,A12D,8/17/21 11:45,-0.013954961,,,0.445549946,SL-B,B11,8/17/21 12:00,-0.0675306,,,0.17732324,B13,8/17/21 12:00,-0.039131932,,,0.171255721,KL,PZ5,8/6/19 8:34,0.076538495,,,-0.085042772,PZ7,8/6/19 8:34,0.051272248,,,-0.045575332,PZ9,8/6/19 8:54,0.007309193,,,
SL-A,A9,8/17/21 12:00,-0.038880015,,,,A12D,8/17/21 12:00,-0.021954961,,,0.700971633,SL-B,,,,,,,,,,,,,KL,PZ5,8/6/19 8:39,0.076635724,,,-0.085150805,PZ7,8/6/19 8:39,0.045906505,,,-0.040805782,PZ9,8/6/19 8:59,0.026885599,,,
SL-A,A9,8/17/21 12:15,-0.043580015,,,,A12D,8/17/21 12:15,-0.026654961,,,0.851031873,SL-B,,,,,,,,,,,,,KL,PZ5,8/6/19 8:44,0.076732953,,,-0.085258837,PZ7,8/6/19 8:44,0.046003734,,,-0.040892208,PZ9,8/6/19 9:04,0.019128672,,,
SL-A,A9,8/17/21 12:30,-0.046780015,,,,A12D,8/17/21 12:30,-0.027854961,,,0.889345126,SL-B,,,,,,,,,,,,,KL,PZ5,8/6/19 8:49,0.081969057,,,-0.09107673,PZ7,8/6/19 8:49,0.057385682,,,-0.051009495,PZ9,8/6/19 9:09,0.011371745,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 8:54,0.087205162,,,-0.096894624,PZ7,8/6/19 8:54,0.072864859,,,-0.064768764,PZ9,8/6/19 9:14,-0.012774099,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 8:59,0.092441266,,,-0.102712518,PZ7,8/6/19 8:59,0.080149578,,,-0.07124407,PZ9,8/6/19 9:19,-0.011586609,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 9:04,0.08058711,,,-0.089541233,PZ7,8/6/19 9:04,0.06283245,,,-0.055851066,PZ9,8/6/19 9:24,-0.01039912,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 9:09,0.068732953,,,-0.076369948,PZ7,8/6/19 9:09,0.040052349,,,-0.035602088,PZ9,8/6/19 9:29,0.003080057,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 9:14,0.056878797,,,-0.063198663,PZ7,8/6/19 9:14,0.028198193,,,-0.02506506,PZ9,8/6/19 9:34,0.009225901,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 9:19,0.06421213,,,-0.071346811,PZ7,8/6/19 9:19,0.039628755,,,-0.03522556,PZ9,8/6/19 9:39,0.015371745,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 9:24,0.071545464,,,-0.07949496,PZ7,8/6/19 9:24,0.055156547,,,-0.049028042,PZ9,8/6/19 9:44,0.015371745,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 9:29,0.078878797,,,-0.087643108,PZ7,8/6/19 9:29,0.06248988,,,-0.05554656,PZ9,8/6/19 9:49,0.012371745,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 9:34,0.080927412,,,-0.089919346,PZ7,8/6/19 9:34,0.063855623,,,-0.056760554,PZ9,8/6/19 9:54,0.009371745,,,
