Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm)
SL-A,A5,8/16/21 11:45,0.678687736,A9d,8/16/21 12:00,0.68021244,A9s,8/16/21 17:00,0.577379269,,A12,8/16/21 12:00,0.679709566,SL-B,B2,8/16/21 12:30,0.715091679,B5,8/16/21 12:30,0.683335095,B8,8/16/21 12:15,0.683467501,B11,8/16/21 12:15,0.694067021,B13,8/16/21 12:15,0.678668353,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 12:00,0.676461652,A9d,8/16/21 12:15,0.680416435,A9s,8/16/21 17:15,0.606563287,,A12,8/16/21 12:15,0.682913562,SL-B,B2,8/16/21 12:45,0.7186616,B5,8/16/21 12:45,0.676905015,B8,8/16/21 12:30,0.681407569,B11,8/16/21 12:30,0.689007089,B13,8/16/21 12:30,0.672608421,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 12:15,0.676665647,A9d,8/16/21 12:30,0.676356503,A9s,8/16/21 17:30,0.589991256,,A12,8/16/21 12:30,0.68085363,SL-B,B2,8/16/21 13:00,0.719477582,B5,8/16/21 13:00,0.679720997,B8,8/16/21 12:45,0.677977489,B11,8/16/21 12:45,0.679577009,B13,8/16/21 12:45,0.664178341,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 12:30,0.673605715,A9d,8/16/21 12:45,0.668926424,A9s,8/16/21 17:45,0.58154331,,A12,8/16/21 12:45,0.671423551,SL-B,B2,8/16/21 13:15,0.71433563,B5,8/16/21 13:15,0.667579045,B8,8/16/21 13:00,0.667793471,B11,8/16/21 13:00,0.674392991,B13,8/16/21 13:00,0.657994323,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 12:45,0.665175636,A9d,8/16/21 13:00,0.663742406,A9s,8/16/21 18:00,0.571379269,,A12,8/16/21 13:00,0.669239532,SL-B,B2,8/16/21 13:30,0.717885573,B5,8/16/21 13:30,0.669128988,B8,8/16/21 13:15,0.662651519,B11,8/16/21 13:15,0.671251039,B13,8/16/21 13:15,0.656852371,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 13:00,0.660991618,A9d,8/16/21 13:15,0.653600453,A9s,8/16/21 18:15,0.542195251,,A12,8/16/21 13:15,0.66409758,SL-B,B2,8/16/21 13:45,0.712009659,B5,8/16/21 13:45,0.671253074,B8,8/16/21 13:30,0.662201462,B11,8/16/21 13:30,0.671800982,B13,8/16/21 13:30,0.656402314,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 13:15,0.652849666,A9d,8/16/21 13:30,0.659150397,A9s,8/16/21 18:30,0.609623219,,A12,8/16/21 13:30,0.667647523,SL-B,B2,8/16/21 14:00,0.71257958,B5,8/16/21 14:00,0.665822995,B8,8/16/21 13:45,0.667325548,B11,8/16/21 13:45,0.672925068,B13,8/16/21 13:45,0.6585264,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 13:30,0.655399609,A9d,8/16/21 13:45,0.661274483,A9s,8/16/21 18:45,0.584909235,,A12,8/16/21 13:45,0.66377161,SL-B,B2,8/16/21 14:15,0.7126616,B5,8/16/21 14:15,0.657905015,B8,8/16/21 14:00,0.656895469,B11,8/16/21 14:00,0.666494989,B13,8/16/21 14:00,0.658096321,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 13:45,0.654523695,A9d,8/16/21 14:00,,A9s,8/16/21 19:00,0.565277272,,A12,8/16/21 14:00,0.65734153,SL-B,B2,8/16/21 14:30,0.715599557,B5,8/16/21 14:30,0.661842972,B8,8/16/21 14:15,0.650977489,B11,8/16/21 14:15,0.661577009,B13,8/16/21 14:15,0.650178341,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 14:00,0.652093616,A9d,8/16/21 14:15,0.649884886,A9s,8/16/21 19:15,0.567011233,,A12,8/16/21 14:15,0.647423551,SL-B,B2,8/16/21 14:45,0.711355607,B5,8/16/21 14:45,0.654599022,B8,8/16/21 14:30,0.651915446,B11,8/16/21 14:30,0.658514966,B13,8/16/21 14:30,0.648116298,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 14:15,0.642175636,A9d,8/16/21 14:30,,A9s,8/16/21 19:30,0.55003121,,A12,8/16/21 14:30,0.645361508,SL-B,B2,8/16/21 15:00,0.715047503,B5,8/16/21 15:00,0.660290918,B8,8/16/21 14:45,0.649671496,B11,8/16/21 14:45,0.653271016,B13,8/16/21 14:45,0.642872348,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 14:30,0.643113593,A9d,8/16/21 14:45,,A9s,8/16/21 19:45,0.564071165,,A12,8/16/21 14:45,0.645117557,SL-B,B2,8/16/21 15:15,0.715393451,B5,8/16/21 15:15,0.660636866,B8,8/16/21 15:00,0.649363392,B11,8/16/21 15:00,0.661962912,B13,8/16/21 15:00,0.648564244,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 14:45,0.639869643,A9d,8/16/21 15:00,0.640619375,A9s,8/16/21 20:00,0.527255183,,A12,8/16/21 15:00,0.652809453,SL-B,B2,8/16/21 15:30,0.715291453,B5,8/16/21 15:30,0.662534868,B8,8/16/21 15:15,0.65170934,B11,8/16/21 15:15,0.66130886,B13,8/16/21 15:15,0.649910192,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 15:00,0.647561539,A9d,8/16/21 15:15,,A9s,8/16/21 20:15,0.547397136,,A12,8/16/21 15:15,0.652155401,SL-B,B2,8/16/21 15:45,0.710231521,B5,8/16/21 15:45,0.657474936,B8,8/16/21 15:30,0.644607342,B11,8/16/21 15:30,0.648206862,B13,8/16/21 15:30,0.640808194,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 15:15,0.643907486,A9d,8/16/21 15:30,,A9s,8/16/21 20:30,0.514745195,,A12,8/16/21 15:30,0.642053403,SL-B,B2,8/16/21 16:00,0.709639512,B5,8/16/21 16:00,0.651882927,B8,8/16/21 15:45,0.64254741,B11,8/16/21 15:45,0.65014693,B13,8/16/21 15:45,0.637748262,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 15:30,0.636805489,A9d,8/16/21 15:45,,A9s,8/16/21 20:45,0.516479156,,A12,8/16/21 15:45,0.642993471,SL-B,B2,8/16/21 16:15,0.70906748,B5,8/16/21 16:15,0.650310895,B8,8/16/21 16:00,0.634955401,B11,8/16/21 16:00,0.641554921,B13,8/16/21 16:00,0.635156253,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 15:45,0.634745557,A9d,8/16/21 16:00,,A9s,8/16/21 21:00,0.508745195,,A12,8/16/21 16:00,0.635401462,SL-B,B2,8/16/21 16:30,0.70682353,B5,8/16/21 16:30,0.649066945,B8,8/16/21 16:15,0.637383369,B11,8/16/21 16:15,0.642982889,B13,8/16/21 16:15,0.650584221,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 16:00,0.631153548,A9d,8/16/21 16:15,,A9s,8/16/21 21:15,0.498785149,,A12,8/16/21 16:15,0.63882943,SL-B,B2,8/16/21 16:45,0.706925528,B5,8/16/21 16:45,0.643168943,B8,8/16/21 16:30,0.636139419,B11,8/16/21 16:30,0.639738939,B13,8/16/21 16:30,0.628340271,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 16:15,0.629581516,A9d,8/16/21 16:30,0.622088354,A9s,8/16/21 21:30,0.500927102,,A12,8/16/21 16:30,0.62758548,SL-B,B2,8/16/21 17:00,0.709127412,B5,8/16/21 17:00,0.644370827,B8,8/16/21 16:45,0.623241417,B11,8/16/21 16:45,0.630840937,B13,8/16/21 16:45,0.617442269,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 16:30,0.623337566,A9d,8/16/21 16:45,0.616190351,A9s,8/16/21 21:45,0.451583265,,A12,8/16/21 16:45,0.625687478,SL-B,B2,8/16/21 17:15,0.70831143,B5,8/16/21 17:15,0.638554845,B8,8/16/21 17:00,0.624443301,B11,8/16/21 17:00,0.625042821,B13,8/16/21 17:00,0.617644153,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 16:45,0.618439564,A9d,8/16/21 17:00,0.615392236,A9s,8/16/21 22:00,0.486479156,,A12,8/16/21 17:00,0.620889362,SL-B,B2,8/16/21 17:30,0.707739398,B5,8/16/21 17:30,0.634982814,B8,8/16/21 17:15,0.614627319,B11,8/16/21 17:15,0.617226839,B13,8/16/21 17:15,0.607828171,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 17:00,0.617641448,A9d,8/16/21 17:15,0.609576254,A9s,8/16/21 22:15,0.465929213,,A12,8/16/21 17:15,,SL-B,B2,8/16/21 17:45,0.704291453,B5,8/16/21 17:45,0.635534868,B8,8/16/21 17:30,0.604055288,B11,8/16/21 17:30,0.608654808,B13,8/16/21 17:30,0.597256139,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 17:15,0.608825466,A9d,8/16/21 17:30,0.599004222,A9s,8/16/21 22:30,0.40094919,,A12,8/16/21 17:30,,SL-B,B2,8/16/21 18:00,0.706127412,B5,8/16/21 18:00,0.631370827,B8,8/16/21 17:45,0.607607342,B11,8/16/21 17:45,0.617206862,B13,8/16/21 17:45,0.598808194,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 17:30,0.602253434,A9d,8/16/21 17:45,0.598556277,A9s,8/16/21 22:45,0.460439201,,A12,8/16/21 17:45,,SL-B,B2,8/16/21 18:15,0.703943394,B5,8/16/21 18:15,0.629186809,B8,8/16/21 18:00,0.597443301,B11,8/16/21 18:00,0.603042821,B13,8/16/21 18:00,0.589644153,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 17:45,0.602805489,A9d,8/16/21 18:00,0.593392236,A9s,8/16/21 23:00,0.458603242,,A12,8/16/21 18:00,,SL-B,B2,8/16/21 18:30,0.703371362,B5,8/16/21 18:30,0.625614777,B8,8/16/21 18:15,0.591259283,B11,8/16/21 18:15,0.598858803,B13,8/16/21 18:15,0.582460135,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 18:00,0.593641448,A9d,8/16/21 18:15,0.584208218,A9s,8/16/21 23:15,0.430745195,,A12,8/16/21 18:15,0.578705344,SL-B,B2,8/16/21 18:45,0.706657378,B5,8/16/21 18:45,0.623900793,B8,8/16/21 18:30,0.596687251,B11,8/16/21 18:30,0.605286771,B13,8/16/21 18:30,0.590888103,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 18:15,0.58345743,A9d,8/16/21 18:30,0.588636186,A9s,8/16/21 23:30,0.428807238,,A12,8/16/21 18:30,0.588133313,SL-B,B2,8/16/21 19:00,0.700025414,B5,8/16/21 19:00,0.62126883,B8,8/16/21 18:45,0.589973267,B11,8/16/21 18:45,0.598572787,B13,8/16/21 18:45,0.579174119,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 18:30,0.590885398,A9d,8/16/21 18:45,0.584922202,A9s,8/16/21 23:45,0.413357181,,A12,8/16/21 18:45,0.584419328,SL-B,B2,8/16/21 19:15,0.700759376,B5,8/16/21 19:15,0.621002791,B8,8/16/21 19:00,0.580341304,B11,8/16/21 19:00,0.584940824,B13,8/16/21 19:00,0.573542155,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 18:45,0.585171414,A9d,8/16/21 19:00,0.573290238,A9s,8/17/21 0:00,0.395765172,,A12,8/16/21 19:00,0.572787365,SL-B,B2,8/16/21 19:30,0.698779353,B5,8/16/21 19:30,0.617022768,B8,8/16/21 19:15,0.581075265,B11,8/16/21 19:15,0.580674785,B13,8/16/21 19:15,0.573276117,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 19:00,0.57753945,A9d,8/16/21 19:15,0.573024199,A9s,8/17/21 0:15,0.406541199,,A12,8/16/21 19:15,0.573521326,SL-B,B2,8/16/21 19:45,0.700819308,B5,8/16/21 19:45,0.615062723,B8,8/16/21 19:30,0.557095242,B11,8/16/21 19:30,0.567694762,B13,8/16/21 19:30,0.559296094,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 19:15,0.576273412,A9d,8/16/21 19:30,0.559044177,A9s,8/17/21 0:30,0.387113231,,A12,8/16/21 19:30,0.554541304,SL-B,B2,8/16/21 20:00,0.698003326,B5,8/16/21 20:00,0.608246741,B8,8/16/21 19:45,0.560135197,B11,8/16/21 19:45,0.562734717,B13,8/16/21 19:45,0.550336049,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 19:30,0.562293389,A9d,8/16/21 19:45,0.556084131,A9s,8/17/21 0:45,0.358643197,,A12,8/16/21 19:45,0.551581258,SL-B,B2,8/16/21 20:15,0.700145278,B5,8/16/21 20:15,0.607388694,B8,8/16/21 20:00,0.556319215,B11,8/16/21 20:00,0.561918735,B13,8/16/21 20:00,0.548520067,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 19:45,0.558333344,A9d,8/16/21 20:00,0.54826815,A9s,8/17/21 1:00,0.369725217,,A12,8/16/21 20:00,0.551765276,SL-B,B2,8/16/21 20:30,0.697493337,B5,8/16/21 20:30,0.606736753,B8,8/16/21 20:15,0.551461168,B11,8/16/21 20:15,0.556060688,B13,8/16/21 20:15,0.542662019,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 20:00,0.554517362,A9d,8/16/21 20:15,0.546410102,A9s,8/17/21 1:15,0.367889258,,A12,8/16/21 20:15,0.548907229,SL-B,B2,8/16/21 20:45,0.695227299,B5,8/16/21 20:45,0.606470714,B8,8/16/21 20:30,0.551809226,B11,8/16/21 20:30,0.556408746,B13,8/16/21 20:30,0.543010078,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 20:15,0.551659314,A9d,8/16/21 20:30,0.545758161,A9s,8/17/21 1:30,0.366359292,,A12,8/16/21 20:30,0.544255288,SL-B,B2,8/16/21 21:00,0.692493337,B5,8/16/21 21:00,0.595736753,B8,8/16/21 20:45,0.542543188,B11,8/16/21 20:45,0.547142708,B13,8/16/21 20:45,0.53574404,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 20:30,0.552007373,A9d,8/16/21 20:45,0.540492122,A9s,8/17/21 1:45,0.38670524,,A12,8/16/21 20:45,0.539989249,SL-B,B2,8/16/21 21:15,0.693533292,B5,8/16/21 21:15,0.595776707,B8,8/16/21 21:00,0.514809226,B11,8/16/21 21:00,0.518408746,B13,8/16/21 21:00,0.504010078,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 20:45,0.545741335,A9d,8/16/21 21:00,0.507758161,A9s,8/17/21 2:00,0.403175274,,A12,8/16/21 21:00,0.509255288,SL-B,B2,8/16/21 21:30,0.694675244,B5,8/16/21 21:30,0.58891866,B8,8/16/21 21:15,0.513849181,B11,8/16/21 21:15,0.522448701,B13,8/16/21 21:15,0.508050033,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 21:00,0.521007373,A9d,8/16/21 21:15,0.506798116,A9s,8/17/21 2:15,0.39270524,,A12,8/16/21 21:15,0.510295242,SL-B,B2,8/16/21 21:45,0.688331407,B5,8/16/21 21:45,0.577574823,B8,8/16/21 21:30,0.509991134,B11,8/16/21 21:30,0.514590654,B13,8/16/21 21:30,0.500191985,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 21:15,0.520047328,A9d,8/16/21 21:30,0.502940068,A9s,8/17/21 2:30,0.39178726,,A12,8/16/21 21:30,0.502437195,SL-B,B2,8/16/21 22:00,0.691227299,B5,8/16/21 22:00,0.581470714,B8,8/16/21 21:45,0.486647297,B11,8/16/21 21:45,0.492246817,B13,8/16/21 21:45,0.477848149,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 21:30,0.51718928,A9d,8/16/21 21:45,0.477596231,A9s,8/17/21 2:45,0.373685263,,A12,8/16/21 21:45,0.477093358,SL-B,B2,8/16/21 22:15,0.687677355,B5,8/16/21 22:15,0.577920771,B8,8/16/21 22:00,0.491543188,B11,8/16/21 22:00,0.493142708,B13,8/16/21 22:00,0.47874404,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 21:45,0.495845443,A9d,8/16/21 22:00,0.479492122,A9s,8/17/21 3:00,0.423623219,,A12,8/16/21 22:00,0.481989249,SL-B,B2,8/16/21 22:30,0.687697333,B5,8/16/21 22:30,0.570940748,B8,8/16/21 22:15,0.478993245,B11,8/16/21 22:15,0.487592765,B13,8/16/21 22:15,0.471194096,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 22:00,0.496741335,A9d,8/16/21 22:15,0.472942179,A9s,8/17/21 3:15,0.432869281,,A12,8/16/21 22:15,0.472439306,SL-B,B2,8/16/21 22:45,0.685187344,B5,8/16/21 22:45,0.567430759,B8,8/16/21 22:30,0.465013222,B11,8/16/21 22:30,0.464612742,B13,8/16/21 22:30,0.448214074,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 22:15,0.492191391,A9d,8/16/21 22:30,0.450962156,A9s,8/17/21 3:30,0.414665285,,A12,8/16/21 22:30,0.455459283,SL-B,B2,8/16/21 23:00,0.682351385,B5,8/16/21 23:00,0.5665948,B8,8/16/21 22:45,0.459503233,B11,8/16/21 22:45,0.462102753,B13,8/16/21 22:45,0.448704085,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 22:30,0.479211369,A9d,8/16/21 22:45,0.450452168,A9s,8/17/21 3:45,0.395849303,,A12,8/16/21 22:45,0.449949294,SL-B,B2,8/16/21 23:15,0.683493337,B5,8/16/21 23:15,0.565736753,B8,8/16/21 23:00,0.463667274,B11,8/16/21 23:00,0.464266794,B13,8/16/21 23:00,0.451868126,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 22:45,0.47770138,A9d,8/16/21 23:00,0.453616209,A9s,8/17/21 4:00,0.400523333,,A12,8/16/21 23:00,0.457113335,SL-B,B2,8/16/21 23:30,0.67855538,B5,8/16/21 23:30,0.557798796,B8,8/16/21 23:15,0.450809226,B11,8/16/21 23:15,0.449408746,B13,8/16/21 23:15,0.437010078,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 23:00,0.480865421,A9d,8/16/21 23:15,0.439758161,A9s,8/17/21 4:15,0.419339315,,A12,8/16/21 23:15,0.443255288,SL-B,B2,8/16/21 23:45,0.683105324,B5,8/16/21 23:45,0.560348739,B8,8/16/21 23:30,0.44887127,B11,8/16/21 23:30,0.44747079,B13,8/16/21 23:30,0.432072121,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 23:15,0.469007373,A9d,8/16/21 23:30,0.432820204,A9s,8/17/21 4:30,0.467645308,,A12,8/16/21 23:30,0.433317331,SL-B,B2,8/17/21 0:00,0.681513315,B5,8/17/21 0:00,0.55675673,B8,8/16/21 23:45,0.441421213,B11,8/16/21 23:45,0.439020733,B13,8/16/21 23:45,0.425622065,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 23:30,0.465069416,A9d,8/16/21 23:45,0.428370147,A9s,8/17/21 4:45,0.436319337,,A12,8/16/21 23:45,0.433867274,SL-B,B2,8/17/21 0:15,0.678289342,B5,8/17/21 0:15,0.547532757,B8,8/17/21 0:00,0.426829204,B11,8/17/21 0:00,0.414428724,B13,8/17/21 0:00,0.404030056,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 23:45,0.46661936,A9d,8/17/21 0:00,0.405778138,A9s,8/17/21 5:00,0.442523333,,A12,8/17/21 0:00,0.408275265,SL-B,B2,8/17/21 0:30,0.676861373,B5,8/17/21 0:30,0.546104789,B8,8/17/21 0:15,0.423605231,B11,8/17/21 0:15,0.413204751,B13,8/17/21 0:15,0.397806083,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 0:00,0.451027351,A9d,8/17/21 0:15,0.394554165,A9s,8/17/21 5:15,0.470891369,,A12,8/17/21 0:15,0.398051292,SL-B,B2,8/17/21 0:45,0.675391339,B5,8/17/21 0:45,0.547634755,B8,8/17/21 0:30,0.413177263,B11,8/17/21 0:30,0.401776783,B13,8/17/21 0:30,0.389378115,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 0:15,0.444803378,A9d,8/17/21 0:30,0.390126197,A9s,8/17/21 5:30,0.508421335,,A12,8/17/21 0:30,0.390623324,SL-B,B2,8/17/21 1:00,0.67547336,B5,8/17/21 1:00,0.543716775,B8,8/17/21 0:45,0.418707229,B11,8/17/21 0:45,0.393306749,B13,8/17/21 0:45,0.377908081,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 0:30,0.438375409,A9d,8/17/21 0:45,0.378656163,A9s,8/17/21 5:45,0.506075387,,A12,8/17/21 0:45,0.38215329,SL-B,B2,8/17/21 1:15,0.672637401,B5,8/17/21 1:15,0.540880816,B8,8/17/21 1:00,0.417789249,B11,8/17/21 1:00,0.396388769,B13,8/17/21 1:00,0.376990101,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 0:45,0.429905375,A9d,8/17/21 1:00,0.382738184,A9s,8/17/21 6:00,0.516851414,,A12,8/17/21 1:00,0.38423531,SL-B,B2,8/17/21 1:30,0.671107435,B5,8/17/21 1:30,0.53435085,B8,8/17/21 1:15,0.41595329,B11,8/17/21 1:15,0.39455281,B13,8/17/21 1:15,0.382154142,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 1:00,0.429987396,A9d,8/17/21 1:15,0.383902224,A9s,8/17/21 6:15,0.516443423,,A12,8/17/21 1:15,0.383399351,SL-B,B2,8/17/21 1:45,0.669453383,B5,8/17/21 1:45,0.538696798,B8,8/17/21 1:30,0.412423324,B11,8/17/21 1:30,0.391022844,B13,8/17/21 1:30,0.376624176,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 1:15,0.431151437,A9d,8/17/21 1:30,0.378372258,A9s,8/17/21 6:30,0.518891369,,A12,8/17/21 1:30,0.381869385,SL-B,B2,8/17/21 2:00,0.666923417,B5,8/17/21 2:00,0.537166832,B8,8/17/21 1:45,0.420769272,B11,8/17/21 1:45,0.401368792,B13,8/17/21 1:45,0.384970124,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 1:30,0.432621471,A9d,8/17/21 1:45,0.387718206,A9s,8/17/21 6:45,0.547259405,,A12,8/17/21 1:45,0.389215333,SL-B,B2,8/17/21 2:15,0.675453383,B5,8/17/21 2:15,0.560696798,B8,8/17/21 2:00,0.423239306,B11,8/17/21 2:00,0.403838826,B13,8/17/21 2:00,0.387440158,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 1:45,0.446967419,A9d,8/17/21 2:00,0.38818824,A9s,8/17/21 7:00,0.539831437,,A12,8/17/21 2:00,0.390685367,SL-B,B2,8/17/21 2:30,0.670535403,B5,8/17/21 2:30,0.545778818,B8,8/17/21 2:15,0.427769272,B11,8/17/21 2:15,0.407368792,B13,8/17/21 2:15,0.391970124,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 2:00,0.452437452,A9d,8/17/21 2:15,0.392718206,A9s,8/17/21 7:15,0.531995478,,A12,8/17/21 2:15,0.394215333,SL-B,B2,8/17/21 2:45,0.668433405,B5,8/17/21 2:45,0.540676821,B8,8/17/21 2:30,0.428851292,B11,8/17/21 2:30,0.400450812,B13,8/17/21 2:30,0.391052144,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 2:15,0.455967419,A9d,8/17/21 2:30,0.388800227,A9s,8/17/21 7:30,0.557015455,,A12,8/17/21 2:30,0.390297353,SL-B,B2,8/17/21 3:00,0.670371362,B5,8/17/21 3:00,0.541614777,B8,8/17/21 2:45,0.432749294,B11,8/17/21 2:45,0.411348814,B13,8/17/21 2:45,0.392950146,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 2:30,0.457049439,A9d,8/17/21 2:45,0.396698229,A9s,8/17/21 7:45,0.567587487,,A12,8/17/21 2:45,0.398195356,SL-B,B2,8/17/21 3:15,0.666617423,B5,8/17/21 3:15,0.538860839,B8,8/17/21 3:00,0.433687251,B11,8/17/21 3:00,0.410286771,B13,8/17/21 3:00,0.400888103,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 2:45,0.462947441,A9d,8/17/21 3:00,0.403636186,A9s,8/17/21 8:00,0.529139541,,A12,8/17/21 3:00,0.404133313,SL-B,B2,8/17/21 3:30,0.667413428,B5,8/17/21 3:30,0.536656843,B8,8/17/21 3:15,0.437933313,B11,8/17/21 3:15,0.422532833,B13,8/17/21 3:15,0.409134164,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 3:00,0.467885398,A9d,8/17/21 3:15,0.407882247,A9s,8/17/21 8:15,0.551711573,,A12,8/17/21 3:15,0.412379374,SL-B,B2,8/17/21 3:45,0.666597446,B5,8/17/21 3:45,0.538840861,B8,8/17/21 3:30,0.437729317,B11,8/17/21 3:30,0.426328837,B13,8/17/21 3:30,0.413930169,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 3:15,0.463131459,A9d,8/17/21 3:30,0.412678252,A9s,8/17/21 8:30,0.577037544,,A12,8/17/21 3:30,0.416175378,SL-B,B2,8/17/21 4:00,0.664271475,B5,8/17/21 4:00,0.542514891,B8,8/17/21 3:45,0.446913335,B11,8/17/21 3:45,0.437512855,B13,8/17/21 3:45,0.422114187,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 3:30,0.464927464,A9d,8/17/21 3:45,0.42486227,A9s,8/17/21 8:45,0.564935546,,A12,8/17/21 3:45,0.429359396,SL-B,B2,8/17/21 4:15,0.660087457,B5,8/17/21 4:15,0.550330873,B8,8/17/21 4:00,0.457587365,B11,8/17/21 4:00,0.446186885,B13,8/17/21 4:00,0.431788217,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 3:45,0.478111482,A9d,8/17/21 4:00,0.429536299,A9s,8/17/21 9:00,0.574589598,,A12,8/17/21 4:00,0.433033426,SL-B,B2,8/17/21 4:30,0.663393451,B5,8/17/21 4:30,0.567636866,B8,8/17/21 4:15,0.462403347,B11,8/17/21 4:15,0.454002867,B13,8/17/21 4:15,0.438604198,KL,,,,,,,,,,,,,,,,,,,,,,,
